,id,from,at,to,open,close,min,max,volume
2021-07-27 21:44:00,1191721.0,1627422240.0,1.627422300036067e+18,1627422300.0,0.67295,0.67293,0.67293,0.67295,1.0
2021-07-27 21:45:00,1191722.0,1627422300.0,1.6274223600483172e+18,1627422360.0,0.67295,0.67289,0.67283,0.67295,6.0
2021-07-27 21:46:00,1191723.0,1627422360.0,1.6274224200483256e+18,1627422420.0,0.67289,0.67289,0.67289,0.67289,0.0
2021-07-27 21:47:00,1191724.0,1627422420.0,1.62742248004831e+18,1627422480.0,0.67289,0.67291,0.67289,0.67291,1.0
2021-07-27 21:48:00,1191725.0,1627422480.0,1.6274225400483139e+18,1627422540.0,0.67291,0.67291,0.67291,0.67291,0.0
2021-07-27 21:49:00,1191726.0,1627422540.0,1.6274226000360645e+18,1627422600.0,0.67291,0.67287,0.67287,0.67291,1.0
2021-07-27 21:50:00,1191727.0,1627422600.0,1.6274226600269852e+18,1627422660.0,0.67287,0.6729,0.67287,0.6729,1.0
2021-07-27 21:51:00,1191728.0,1627422660.0,1.6274227200359708e+18,1627422720.0,0.6729,0.67283,0.67283,0.67291,10.0
2021-07-27 21:52:00,1191729.0,1627422720.0,1.627422780048313e+18,1627422780.0,0.67283,0.67283,0.67283,0.67283,0.0
2021-07-27 21:53:00,1191730.0,1627422780.0,1.627422840039894e+18,1627422840.0,0.67283,0.67292,0.67283,0.67293,6.0
2021-07-27 21:54:00,1191731.0,1627422840.0,1.6274229000371308e+18,1627422900.0,0.67292,0.67291,0.67291,0.67302,8.0
2021-07-27 21:55:00,1191732.0,1627422900.0,1.6274229600384538e+18,1627422960.0,0.67291,0.67287,0.67285,0.67291,3.0
2021-07-27 21:56:00,1191733.0,1627422960.0,1.627423020036143e+18,1627423020.0,0.67287,0.67287,0.67287,0.67287,0.0
2021-07-27 21:57:00,1191734.0,1627423020.0,1.6274230800483151e+18,1627423080.0,0.67287,0.67305,0.67287,0.67307,8.0
2021-07-27 21:58:00,1191735.0,1627423080.0,1.6274231400357757e+18,1627423140.0,0.67305,0.6729,0.67289,0.67305,10.0
2021-07-27 21:59:00,1191736.0,1627423140.0,1.6274232000355581e+18,1627423200.0,0.6729,0.67289,0.67289,0.6729,1.0
2021-07-27 22:00:00,1191737.0,1627423200.0,1.627423260009112e+18,1627423260.0,0.67286,0.67289,0.67277,0.67295,64.0
2021-07-27 22:01:00,1191738.0,1627423260.0,1.6274233200429937e+18,1627423320.0,0.67289,0.67291,0.67289,0.67293,6.0
2021-07-27 22:02:00,1191739.0,1627423320.0,1.6274233800483103e+18,1627423380.0,0.67291,0.67295,0.67289,0.67295,19.0
2021-07-27 22:03:00,1191740.0,1627423380.0,1.627423440048288e+18,1627423440.0,0.67295,0.673,0.67295,0.673,10.0
2021-07-27 22:04:00,1191741.0,1627423440.0,1.6274235000351532e+18,1627423500.0,0.673,0.67302,0.673,0.67303,4.0
2021-07-27 22:05:00,1191742.0,1627423500.0,1.6274235600436562e+18,1627423560.0,0.67302,0.67305,0.67301,0.67306,9.0
2021-07-27 22:06:00,1191743.0,1627423560.0,1.627423620035093e+18,1627423620.0,0.67305,0.673,0.67298,0.67305,9.0
2021-07-27 22:07:00,1191744.0,1627423620.0,1.6274236800482995e+18,1627423680.0,0.673,0.67297,0.67297,0.67301,6.0
2021-07-27 22:08:00,1191745.0,1627423680.0,1.6274237400242245e+18,1627423740.0,0.67297,0.67301,0.67297,0.67301,3.0
2021-07-27 22:09:00,1191746.0,1627423740.0,1.6274238000421558e+18,1627423800.0,0.67301,0.67299,0.67295,0.67301,8.0
2021-07-27 22:10:00,1191747.0,1627423800.0,1.6274238600045473e+18,1627423860.0,0.67299,0.67301,0.67299,0.67303,5.0
2021-07-27 22:11:00,1191748.0,1627423860.0,1.6274239200483482e+18,1627423920.0,0.67301,0.67305,0.67301,0.67305,2.0
2021-07-27 22:12:00,1191749.0,1627423920.0,1.6274239800000822e+18,1627423980.0,0.67305,0.67303,0.67303,0.67306,2.0
2021-07-27 22:13:00,1191750.0,1627423980.0,1.6274240400340488e+18,1627424040.0,0.67303,0.67301,0.67301,0.67303,2.0
2021-07-27 22:14:00,1191751.0,1627424040.0,1.627424100027141e+18,1627424100.0,0.67301,0.67302,0.67301,0.67303,3.0
2021-07-27 22:15:00,1191752.0,1627424100.0,1.6274241600483128e+18,1627424160.0,0.673,0.67305,0.673,0.67307,6.0
2021-07-27 22:16:00,1191753.0,1627424160.0,1.6274242200181535e+18,1627424220.0,0.67305,0.67311,0.67305,0.67311,3.0
2021-07-27 22:17:00,1191754.0,1627424220.0,1.6274242800483192e+18,1627424280.0,0.67311,0.67316,0.67311,0.67316,2.0
2021-07-27 22:18:00,1191755.0,1627424280.0,1.6274243400483039e+18,1627424340.0,0.67316,0.67311,0.6731,0.67316,5.0
2021-07-27 22:19:00,1191756.0,1627424340.0,1.6274244000483039e+18,1627424400.0,0.67311,0.67313,0.67311,0.67319,8.0
2021-07-27 22:20:00,1191757.0,1627424400.0,1.6274244600204116e+18,1627424460.0,0.67311,0.67304,0.67303,0.67313,12.0
2021-07-27 22:21:00,1191758.0,1627424460.0,1.6274245200024607e+18,1627424520.0,0.67304,0.67306,0.67304,0.67306,2.0
2021-07-27 22:22:00,1191759.0,1627424520.0,1.627424580006167e+18,1627424580.0,0.67309,0.67311,0.67309,0.67313,7.0
2021-07-27 22:23:00,1191760.0,1627424580.0,1.6274246400290877e+18,1627424640.0,0.67311,0.67313,0.67309,0.67313,7.0
2021-07-27 22:24:00,1191761.0,1627424640.0,1.6274247000094881e+18,1627424700.0,0.67313,0.67314,0.67312,0.67314,3.0
2021-07-27 22:25:00,1191762.0,1627424700.0,1.6274247600437002e+18,1627424760.0,0.67314,0.67319,0.67313,0.67319,5.0
2021-07-27 22:26:00,1191763.0,1627424760.0,1.627424820048318e+18,1627424820.0,0.67319,0.67318,0.67317,0.67319,5.0
2021-07-27 22:27:00,1191764.0,1627424820.0,1.6274248800483182e+18,1627424880.0,0.67318,0.67317,0.67317,0.6732,8.0
2021-07-27 22:28:00,1191765.0,1627424880.0,1.627424940048311e+18,1627424940.0,0.67317,0.67321,0.67317,0.67321,7.0
2021-07-27 22:29:00,1191766.0,1627424940.0,1.6274250000078564e+18,1627425000.0,0.67321,0.67315,0.67315,0.67321,9.0
2021-07-27 22:30:00,1191767.0,1627425000.0,1.627425060048309e+18,1627425060.0,0.67315,0.67324,0.67315,0.67325,11.0
2021-07-27 22:31:00,1191768.0,1627425060.0,1.6274251200205402e+18,1627425120.0,0.67324,0.67325,0.67323,0.67325,2.0
2021-07-27 22:32:00,1191769.0,1627425120.0,1.627425180048314e+18,1627425180.0,0.67325,0.67321,0.67319,0.67325,9.0
2021-07-27 22:33:00,1191770.0,1627425180.0,1.6274252400074058e+18,1627425240.0,0.67321,0.67322,0.67321,0.67322,7.0
2021-07-27 22:34:00,1191771.0,1627425240.0,1.6274253000192364e+18,1627425300.0,0.67322,0.67331,0.67321,0.67331,11.0
2021-07-27 22:35:00,1191772.0,1627425300.0,1.627425360048306e+18,1627425360.0,0.67331,0.67335,0.6733,0.67335,2.0
2021-07-27 22:36:00,1191773.0,1627425360.0,1.6274254200398257e+18,1627425420.0,0.67335,0.67335,0.67335,0.67343,7.0
2021-07-27 22:37:00,1191774.0,1627425420.0,1.6274254800483003e+18,1627425480.0,0.67335,0.67337,0.67329,0.67337,17.0
2021-07-27 22:38:00,1191775.0,1627425480.0,1.6274255400344663e+18,1627425540.0,0.67339,0.67341,0.67339,0.67345,9.0
2021-07-27 22:39:00,1191776.0,1627425540.0,1.627425600048347e+18,1627425600.0,0.67341,0.67337,0.67332,0.67344,20.0
2021-07-27 22:40:00,1191777.0,1627425600.0,1.6274256600429507e+18,1627425660.0,0.67337,0.67335,0.67335,0.67339,13.0
2021-07-27 22:41:00,1191778.0,1627425660.0,1.6274257200483172e+18,1627425720.0,0.67335,0.67339,0.67335,0.67339,10.0
2021-07-27 22:42:00,1191779.0,1627425720.0,1.627425780015608e+18,1627425780.0,0.67339,0.67338,0.67335,0.67339,15.0
2021-07-27 22:43:00,1191780.0,1627425780.0,1.627425840006214e+18,1627425840.0,0.67337,0.67337,0.67336,0.67342,22.0
2021-07-27 22:44:00,1191781.0,1627425840.0,1.6274259000263084e+18,1627425900.0,0.67337,0.67337,0.67329,0.67337,17.0
2021-07-27 22:45:00,1191782.0,1627425900.0,1.6274259600029133e+18,1627425960.0,0.67338,0.67342,0.67338,0.67343,16.0
2021-07-27 22:46:00,1191783.0,1627425960.0,1.627426020041754e+18,1627426020.0,0.67342,0.67345,0.67342,0.67347,9.0
2021-07-27 22:47:00,1191784.0,1627426020.0,1.6274260800007224e+18,1627426080.0,0.67345,0.67335,0.67329,0.67345,22.0
2021-07-27 22:48:00,1191785.0,1627426080.0,1.6274261400369626e+18,1627426140.0,0.67337,0.67345,0.67337,0.67345,8.0
2021-07-27 22:49:00,1191786.0,1627426140.0,1.62742620004831e+18,1627426200.0,0.67345,0.67345,0.67345,0.67347,2.0
2021-07-27 22:50:00,1191787.0,1627426200.0,1.6274262600412803e+18,1627426260.0,0.67345,0.67339,0.67338,0.67345,4.0
2021-07-27 22:51:00,1191788.0,1627426260.0,1.627426320014145e+18,1627426320.0,0.67339,0.67345,0.67337,0.67345,13.0
2021-07-27 22:52:00,1191789.0,1627426320.0,1.6274263800166533e+18,1627426380.0,0.67345,0.67335,0.67335,0.67345,7.0
2021-07-27 22:53:00,1191790.0,1627426380.0,1.627426440022727e+18,1627426440.0,0.67335,0.67336,0.67332,0.67336,3.0
2021-07-27 22:54:00,1191791.0,1627426440.0,1.6274265000133706e+18,1627426500.0,0.67336,0.67339,0.67336,0.67339,5.0
2021-07-27 22:55:00,1191792.0,1627426500.0,1.6274265600483018e+18,1627426560.0,0.67343,0.67341,0.6734,0.67343,4.0
2021-07-27 22:56:00,1191793.0,1627426560.0,1.6274266200094843e+18,1627426620.0,0.67341,0.6734,0.67339,0.67341,10.0
2021-07-27 22:57:00,1191794.0,1627426620.0,1.6274266800105987e+18,1627426680.0,0.6734,0.6734,0.67339,0.67341,4.0
2021-07-27 22:58:00,1191795.0,1627426680.0,1.6274267400483118e+18,1627426740.0,0.6734,0.67346,0.67339,0.67346,9.0
2021-07-27 22:59:00,1191796.0,1627426740.0,1.6274268000050755e+18,1627426800.0,0.67346,0.67347,0.67346,0.67349,6.0
2021-07-27 23:00:00,1191797.0,1627426800.0,1.627426860016331e+18,1627426860.0,0.67348,0.67346,0.67343,0.67351,30.0
2021-07-27 23:01:00,1191798.0,1627426860.0,1.6274269200482972e+18,1627426920.0,0.67346,0.67348,0.67346,0.67349,4.0
2021-07-27 23:02:00,1191799.0,1627426920.0,1.6274269800119101e+18,1627426980.0,0.67347,0.67344,0.67343,0.67347,17.0
2021-07-27 23:03:00,1191800.0,1627426980.0,1.6274270400015468e+18,1627427040.0,0.67343,0.67347,0.67343,0.67347,3.0
2021-07-27 23:04:00,1191801.0,1627427040.0,1.627427100034853e+18,1627427100.0,0.67347,0.67344,0.67344,0.67347,2.0
2021-07-27 23:05:00,1191802.0,1627427100.0,1.6274271600518664e+18,1627427160.0,0.67341,0.67339,0.67338,0.67345,8.0
2021-07-27 23:06:00,1191803.0,1627427160.0,1.627427220006311e+18,1627427220.0,0.67339,0.67343,0.67339,0.67343,2.0
2021-07-27 23:07:00,1191804.0,1627427220.0,1.6274272800449452e+18,1627427280.0,0.67343,0.67344,0.67343,0.67344,3.0
2021-07-27 23:08:00,1191805.0,1627427280.0,1.6274273400395087e+18,1627427340.0,0.67344,0.67346,0.67344,0.67346,2.0
2021-07-27 23:09:00,1191806.0,1627427340.0,1.6274274000083822e+18,1627427400.0,0.67346,0.67346,0.67345,0.67346,2.0
2021-07-27 23:10:00,1191807.0,1627427400.0,1.6274274600413087e+18,1627427460.0,0.67346,0.67347,0.67346,0.67347,1.0
2021-07-27 23:11:00,1191808.0,1627427460.0,1.6274275200482678e+18,1627427520.0,0.67347,0.67349,0.67347,0.67349,2.0
2021-07-27 23:12:00,1191809.0,1627427520.0,1.6274275800363384e+18,1627427580.0,0.67349,0.67347,0.67347,0.67349,1.0
2021-07-27 23:13:00,1191810.0,1627427580.0,1.627427640029029e+18,1627427640.0,0.67347,0.67343,0.67343,0.67347,1.0
2021-07-27 23:14:00,1191811.0,1627427640.0,1.6274277000442035e+18,1627427700.0,0.67343,0.67343,0.67343,0.67343,0.0
2021-07-27 23:15:00,1191812.0,1627427700.0,1.6274277600368507e+18,1627427760.0,0.67343,0.67343,0.67343,0.67343,0.0
2021-07-27 23:16:00,1191813.0,1627427760.0,1.627427820048313e+18,1627427820.0,0.67343,0.67344,0.67343,0.67344,1.0
2021-07-27 23:17:00,1191814.0,1627427820.0,1.6274278800365755e+18,1627427880.0,0.67344,0.67349,0.67344,0.67349,5.0
2021-07-27 23:18:00,1191815.0,1627427880.0,1.627427940048421e+18,1627427940.0,0.67349,0.67351,0.67347,0.67351,6.0
2021-07-27 23:19:00,1191816.0,1627427940.0,1.6274280000140836e+18,1627428000.0,0.67351,0.67354,0.67349,0.67354,4.0
2021-07-27 23:20:00,1191817.0,1627428000.0,1.6274280600483046e+18,1627428060.0,0.67354,0.67353,0.67353,0.67354,1.0
2021-07-27 23:21:00,1191818.0,1627428060.0,1.627428120048279e+18,1627428120.0,0.67353,0.67355,0.67353,0.67355,1.0
2021-07-27 23:22:00,1191819.0,1627428120.0,1.6274281800483067e+18,1627428180.0,0.67355,0.67359,0.67353,0.67359,6.0
2021-07-27 23:23:00,1191820.0,1627428180.0,1.6274282400483103e+18,1627428240.0,0.67359,0.67357,0.67357,0.67367,13.0
2021-07-27 23:24:00,1191821.0,1627428240.0,1.6274283000099855e+18,1627428300.0,0.67357,0.67353,0.67353,0.67357,2.0
2021-07-27 23:25:00,1191822.0,1627428300.0,1.6274283600068004e+18,1627428360.0,0.67353,0.67347,0.67345,0.67353,7.0
2021-07-27 23:26:00,1191823.0,1627428360.0,1.6274284200483164e+18,1627428420.0,0.67347,0.67346,0.67346,0.67347,1.0
2021-07-27 23:27:00,1191824.0,1627428420.0,1.6274284800483185e+18,1627428480.0,0.67346,0.67342,0.67341,0.67346,3.0
2021-07-27 23:28:00,1191825.0,1627428480.0,1.627428540048291e+18,1627428540.0,0.67342,0.67346,0.67341,0.67346,5.0
2021-07-27 23:29:00,1191826.0,1627428540.0,1.6274286000483249e+18,1627428600.0,0.67346,0.67351,0.67346,0.67352,7.0
2021-07-27 23:30:00,1191827.0,1627428600.0,1.6274286600483064e+18,1627428660.0,0.67352,0.67361,0.67352,0.67361,8.0
2021-07-27 23:31:00,1191828.0,1627428660.0,1.6274287200482985e+18,1627428720.0,0.67361,0.67363,0.67361,0.67363,2.0
2021-07-27 23:32:00,1191829.0,1627428720.0,1.6274287800483034e+18,1627428780.0,0.67363,0.67361,0.67361,0.67371,7.0
2021-07-27 23:33:00,1191830.0,1627428780.0,1.627428840043992e+18,1627428840.0,0.67361,0.67361,0.67361,0.67361,0.0
2021-07-27 23:34:00,1191831.0,1627428840.0,1.627428900048325e+18,1627428900.0,0.67361,0.67363,0.6736,0.67363,4.0
2021-07-27 23:35:00,1191832.0,1627428900.0,1.6274289600483082e+18,1627428960.0,0.67363,0.67363,0.67363,0.67363,0.0
2021-07-27 23:36:00,1191833.0,1627428960.0,1.6274290200483028e+18,1627429020.0,0.67363,0.67367,0.67363,0.6737,6.0
2021-07-27 23:37:00,1191834.0,1627429020.0,1.627429080039415e+18,1627429080.0,0.67367,0.67357,0.67357,0.67367,6.0
2021-07-27 23:38:00,1191835.0,1627429080.0,1.6274291400483095e+18,1627429140.0,0.67357,0.67363,0.67357,0.67365,5.0
2021-07-27 23:39:00,1191836.0,1627429140.0,1.627429200048335e+18,1627429200.0,0.67363,0.67362,0.67362,0.67364,3.0
2021-07-27 23:40:00,1191837.0,1627429200.0,1.62742926003781e+18,1627429260.0,0.67362,0.67361,0.67361,0.67362,1.0
2021-07-27 23:41:00,1191838.0,1627429260.0,1.6274293200483052e+18,1627429320.0,0.67361,0.67353,0.67353,0.67361,5.0
2021-07-27 23:42:00,1191839.0,1627429320.0,1.6274293800359813e+18,1627429380.0,0.67353,0.67337,0.67337,0.67353,11.0
2021-07-27 23:43:00,1191840.0,1627429380.0,1.6274294400093453e+18,1627429440.0,0.67337,0.67343,0.67337,0.67343,5.0
2021-07-27 23:44:00,1191841.0,1627429440.0,1.6274295000386499e+18,1627429500.0,0.67343,0.67347,0.67342,0.67348,5.0
2021-07-27 23:45:00,1191842.0,1627429500.0,1.6274295600434655e+18,1627429560.0,0.67347,0.67345,0.67342,0.67347,14.0
2021-07-27 23:46:00,1191843.0,1627429560.0,1.62742962000505e+18,1627429620.0,0.67345,0.67353,0.67344,0.67354,16.0
2021-07-27 23:47:00,1191844.0,1627429620.0,1.627429680045106e+18,1627429680.0,0.67353,0.67355,0.67353,0.67356,5.0
2021-07-27 23:48:00,1191845.0,1627429680.0,1.6274297400003067e+18,1627429740.0,0.67355,0.67357,0.67355,0.67359,7.0
2021-07-27 23:49:00,1191846.0,1627429740.0,1.6274298000483067e+18,1627429800.0,0.67357,0.6736,0.67356,0.67361,8.0
2021-07-27 23:50:00,1191847.0,1627429800.0,1.627429860048351e+18,1627429860.0,0.67361,0.67359,0.67359,0.67362,7.0
2021-07-27 23:51:00,1191848.0,1627429860.0,1.6274299200444808e+18,1627429920.0,0.67359,0.67355,0.67355,0.67359,3.0
2021-07-27 23:52:00,1191849.0,1627429920.0,1.6274299800090173e+18,1627429980.0,0.67355,0.67355,0.67355,0.67356,2.0
2021-07-27 23:53:00,1191850.0,1627429980.0,1.6274300400318866e+18,1627430040.0,0.67355,0.67355,0.67355,0.67355,0.0
2021-07-27 23:54:00,1191851.0,1627430040.0,1.6274301000483e+18,1627430100.0,0.67355,0.67361,0.67355,0.67361,4.0
2021-07-27 23:55:00,1191852.0,1627430100.0,1.627430160038109e+18,1627430160.0,0.67361,0.67364,0.67357,0.67366,17.0
2021-07-27 23:56:00,1191853.0,1627430160.0,1.6274302200483023e+18,1627430220.0,0.67364,0.67361,0.6736,0.67367,13.0
2021-07-27 23:57:00,1191854.0,1627430220.0,1.6274302800406694e+18,1627430280.0,0.67361,0.67363,0.67361,0.67364,8.0
2021-07-27 23:58:00,1191855.0,1627430280.0,1.6274303400398671e+18,1627430340.0,0.67363,0.67359,0.67357,0.67367,18.0
2021-07-27 23:59:00,1191856.0,1627430340.0,1.6274304000396524e+18,1627430400.0,0.67359,0.67361,0.67355,0.67361,23.0
2021-07-28 00:00:00,1191857.0,1627430400.0,1.627430460007315e+18,1627430460.0,0.67362,0.67359,0.67359,0.67371,42.0
2021-07-28 00:01:00,1191858.0,1627430460.0,1.6274305200091366e+18,1627430520.0,0.67359,0.67348,0.67348,0.67361,38.0
2021-07-28 00:02:00,1191859.0,1627430520.0,1.627430580015391e+18,1627430580.0,0.67348,0.67341,0.67341,0.67355,26.0
2021-07-28 00:03:00,1191860.0,1627430580.0,1.627430640046613e+18,1627430640.0,0.67341,0.67346,0.67325,0.67346,42.0
2021-07-28 00:04:00,1191861.0,1627430640.0,1.6274307000114598e+18,1627430700.0,0.67347,0.67341,0.67337,0.67359,25.0
2021-07-28 00:05:00,1191862.0,1627430700.0,1.6274307600390612e+18,1627430760.0,0.67341,0.67347,0.67333,0.67349,19.0
2021-07-28 00:06:00,1191863.0,1627430760.0,1.6274308200067205e+18,1627430820.0,0.67347,0.67339,0.67336,0.67353,24.0
2021-07-28 00:07:00,1191864.0,1627430820.0,1.627430880025609e+18,1627430880.0,0.67339,0.67332,0.67325,0.67339,16.0
2021-07-28 00:08:00,1191865.0,1627430880.0,1.627430940033163e+18,1627430940.0,0.67333,0.67339,0.67333,0.67339,19.0
2021-07-28 00:09:00,1191866.0,1627430940.0,1.6274310000163528e+18,1627431000.0,0.67338,0.67341,0.67337,0.67341,8.0
2021-07-28 00:10:00,1191867.0,1627431000.0,1.6274310600045742e+18,1627431060.0,0.67341,0.67352,0.67338,0.67359,37.0
2021-07-28 00:11:00,1191868.0,1627431060.0,1.6274311200187356e+18,1627431120.0,0.67351,0.67354,0.67349,0.67355,12.0
2021-07-28 00:12:00,1191869.0,1627431120.0,1.6274311800483203e+18,1627431180.0,0.67354,0.67351,0.67349,0.67355,6.0
2021-07-28 00:13:00,1191870.0,1627431180.0,1.6274312400483008e+18,1627431240.0,0.67351,0.67339,0.67339,0.67351,21.0
2021-07-28 00:14:00,1191871.0,1627431240.0,1.6274313000016617e+18,1627431300.0,0.67339,0.67343,0.67337,0.67343,16.0
2021-07-28 00:15:00,1191872.0,1627431300.0,1.6274313600027505e+18,1627431360.0,0.67344,0.67362,0.67341,0.67362,28.0
2021-07-28 00:16:00,1191873.0,1627431360.0,1.6274314200480753e+18,1627431420.0,0.67361,0.67369,0.67359,0.67373,16.0
2021-07-28 00:17:00,1191874.0,1627431420.0,1.6274314800486735e+18,1627431480.0,0.67369,0.67366,0.67353,0.67369,44.0
2021-07-28 00:18:00,1191875.0,1627431480.0,1.627431540005779e+18,1627431540.0,0.67366,0.67361,0.67361,0.67369,16.0
2021-07-28 00:19:00,1191876.0,1627431540.0,1.6274316000398482e+18,1627431600.0,0.6736,0.67371,0.6736,0.67371,16.0
2021-07-28 00:20:00,1191877.0,1627431600.0,1.6274316600112026e+18,1627431660.0,0.67371,0.67371,0.6737,0.67379,15.0
2021-07-28 00:21:00,1191878.0,1627431660.0,1.6274317200460485e+18,1627431720.0,0.67371,0.67363,0.67363,0.67371,21.0
2021-07-28 00:22:00,1191879.0,1627431720.0,1.6274317800013514e+18,1627431780.0,0.67363,0.67359,0.67359,0.67365,30.0
